Datetime (UTC),Country,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-02-13,Latvia,LV,232.24,311.29,39.89,38.59,entsoe.eu
2024-02-14,Latvia,LV,215.54,291.69,44.33,43.08,entsoe.eu
2024-02-15,Latvia,LV,214.43,286.45,45.21,43.55,entsoe.eu
2024-02-16,Latvia,LV,176.3,235.08,57.15,54.66,entsoe.eu
2024-02-17,Latvia,LV,182.76,236.18,56.09,53.44,entsoe.eu
2024-02-18,Latvia,LV,192.7,257.62,51.76,49.91,entsoe.eu
2024-02-19,Latvia,LV,192.86,257.88,51.06,49.6,entsoe.eu
2024-02-20,Latvia,LV,203.98,273.15,48.08,46.56,entsoe.eu
2024-02-21,Latvia,LV,196.61,267.22,49.21,48.08,entsoe.eu
2024-02-22,Latvia,LV,166.63,234.28,56.73,55.5,entsoe.eu
2024-02-23,Latvia,LV,133.66,192.7,65.41,64.29,entsoe.eu
2024-02-24,Latvia,LV,69.4,113.67,81.65,79.95,entsoe.eu
2024-02-25,Latvia,LV,74.7,120.27,80.19,79.39,entsoe.eu
2024-02-26,Latvia,LV,103.32,154.07,73.41,72.72,entsoe.eu
2024-02-27,Latvia,LV,103.32,151.17,75.58,74.08,entsoe.eu
2024-02-28,Latvia,LV,75.1,114.86,80.29,80.01,entsoe.eu
2024-02-29,Latvia,LV,69.04,107.99,81.72,81.54,entsoe.eu
2024-03-01,Latvia,LV,51.48,84.93,86.37,86.23,entsoe.eu
2024-03-02,Latvia,LV,43.71,75.12,88.23,88.23,entsoe.eu
2024-03-03,Latvia,LV,45.33,78.33,87.79,87.77,entsoe.eu
2024-03-04,Latvia,LV,53.56,89.21,86.22,85.85,entsoe.eu
2024-03-05,Latvia,LV,45.69,79.07,87.85,87.68,entsoe.eu
2024-03-06,Latvia,LV,64.85,103.92,82.86,82.71,entsoe.eu
2024-03-07,Latvia,LV,69.72,109.88,81.91,81.7,entsoe.eu
2024-03-08,Latvia,LV,72.25,112.61,81.76,81.3,entsoe.eu
2024-03-09,Latvia,LV,80.13,123.88,78.51,78.39,entsoe.eu
2024-03-10,Latvia,LV,57.57,95.87,86.05,85.44,entsoe.eu
2024-03-11,Latvia,LV,65.62,106.77,82.6,81.93,entsoe.eu
2024-03-12,Latvia,LV,85.12,132.23,77.07,77.07,entsoe.eu
2024-03-13,Latvia,LV,94.42,143.86,74.99,74.83,entsoe.eu
2024-03-14,Latvia,LV,75.83,120.11,79.61,79.59,entsoe.eu
2024-03-15,Latvia,LV,55.76,94.68,85.38,85.04,entsoe.eu
2024-03-16,Latvia,LV,58.08,98.34,84.59,84.43,entsoe.eu
2024-03-17,Latvia,LV,60.21,101.61,84.15,84.14,entsoe.eu
2024-03-18,Latvia,LV,90.9,138.68,77.27,76.59,entsoe.eu
2024-03-19,Latvia,LV,120.68,179.65,67.74,67.61,entsoe.eu
2024-03-20,Latvia,LV,130.72,190.79,66.41,65.64,entsoe.eu
2024-03-21,Latvia,LV,126.39,184.91,69.01,67.83,entsoe.eu
2024-03-22,Latvia,LV,71.72,116.57,81.96,80.48,entsoe.eu
2024-03-23,Latvia,LV,72.06,115.52,83.33,82.84,entsoe.eu
2024-03-24,Latvia,LV,95.22,142.32,81.18,80.08,entsoe.eu
2024-03-25,Latvia,LV,128.94,190.09,66.24,65.57,entsoe.eu
2024-03-26,Latvia,LV,100.7,152.67,73.05,72.5,entsoe.eu
2024-03-27,Latvia,LV,33.56,67.0,91.02,90.59,entsoe.eu
2024-03-28,Latvia,LV,7.95,34.76,98.01,96.84,entsoe.eu
2024-03-29,Latvia,LV,3.1,25.3,99.26,99.07,entsoe.eu
2024-03-30,Latvia,LV,2.2,24.63,99.7,99.65,entsoe.eu
2024-03-31,Latvia,LV,0.93,22.91,99.85,99.73,entsoe.eu
2024-04-01,Latvia,LV,1.85,22.41,99.79,99.55,entsoe.eu
2024-04-02,Latvia,LV,1.0,21.23,99.87,99.82,entsoe.eu
2024-04-03,Latvia,LV,3.15,25.8,99.29,99.13,entsoe.eu
2024-04-04,Latvia,LV,12.84,37.83,98.31,97.54,entsoe.eu
2024-04-05,Latvia,LV,6.57,29.27,99.19,99.05,entsoe.eu
2024-04-06,Latvia,LV,5.02,27.43,99.32,99.28,entsoe.eu
2024-04-07,Latvia,LV,14.05,38.81,98.31,98.19,entsoe.eu
2024-04-08,Latvia,LV,1.95,23.44,99.54,99.53,entsoe.eu
2024-04-09,Latvia,LV,4.88,26.63,99.35,99.05,entsoe.eu
2024-04-10,Latvia,LV,1.12,22.32,99.77,99.55,entsoe.eu
2024-04-11,Latvia,LV,2.01,21.59,99.61,99.36,entsoe.eu
2024-04-12,Latvia,LV,1.58,21.77,99.77,99.71,entsoe.eu
2024-04-13,Latvia,LV,10.45,32.32,98.73,98.46,entsoe.eu
2024-04-14,Latvia,LV,16.03,38.88,98.11,97.95,entsoe.eu
2024-04-15,Latvia,LV,16.57,42.46,95.6,95.55,entsoe.eu
2024-04-16,Latvia,LV,48.51,85.1,87.88,87.54,entsoe.eu
2024-04-17,Latvia,LV,53.71,89.91,86.04,85.65,entsoe.eu
2024-04-18,Latvia,LV,68.87,109.95,83.87,82.8,entsoe.eu
2024-04-19,Latvia,LV,67.24,109.17,83.68,82.69,entsoe.eu
2024-04-20,Latvia,LV,56.46,96.74,85.35,84.67,entsoe.eu
2024-04-21,Latvia,LV,63.35,105.35,83.75,83.61,entsoe.eu
2024-04-22,Latvia,LV,65.15,105.77,83.89,83.11,entsoe.eu
2024-04-23,Latvia,LV,67.63,108.17,83.81,83.02,entsoe.eu
2024-04-24,Latvia,LV,49.49,83.24,87.64,86.88,entsoe.eu
2024-04-25,Latvia,LV,51.56,86.56,87.62,86.99,entsoe.eu
2024-04-26,Latvia,LV,17.73,42.77,95.55,95.32,entsoe.eu
2024-04-27,Latvia,LV,3.24,23.2,99.41,99.24,entsoe.eu
2024-04-28,Latvia,LV,0.81,21.08,99.88,99.88,entsoe.eu
2024-04-29,Latvia,LV,7.82,28.12,98.69,98.35,entsoe.eu
2024-04-30,Latvia,LV,4.36,25.28,99.33,99.3,entsoe.eu
2024-05-01,Latvia,LV,4.18,24.61,99.5,99.4,entsoe.eu
2024-05-02,Latvia,LV,2.47,22.93,99.68,99.53,entsoe.eu
2024-05-03,Latvia,LV,1.02,22.45,99.8,99.71,entsoe.eu
2024-05-04,Latvia,LV,16.7,39.99,97.5,96.69,entsoe.eu
2024-05-05,Latvia,LV,9.74,34.0,98.58,98.26,entsoe.eu
2024-05-06,Latvia,LV,38.39,62.67,94.66,93.23,entsoe.eu
2024-05-07,Latvia,LV,33.29,61.78,94.69,93.33,entsoe.eu
2024-05-08,Latvia,LV,41.48,78.72,91.97,90.96,entsoe.eu
2024-05-09,Latvia,LV,28.96,58.76,96.16,94.83,entsoe.eu
2024-05-10,Latvia,LV,37.39,67.25,95.07,92.95,entsoe.eu
2024-05-11,Latvia,LV,38.48,68.21,94.97,93.66,entsoe.eu
2024-05-12,Latvia,LV,33.9,67.05,96.1,95.49,entsoe.eu
2024-05-13,Latvia,LV,66.38,105.88,90.5,88.51,entsoe.eu
2024-05-14,Latvia,LV,58.68,90.85,91.93,88.97,entsoe.eu
2024-05-15,Latvia,LV,85.06,110.0,87.11,82.52,entsoe.eu
2024-05-16,Latvia,LV,66.38,97.23,90.99,87.86,entsoe.eu
2024-05-17,Latvia,LV,71.76,100.11,89.04,85.18,entsoe.eu
2024-05-18,Latvia,LV,105.78,133.1,84.52,77.54,entsoe.eu
2024-05-19,Latvia,LV,96.18,129.72,86.6,79.58,entsoe.eu
2024-05-20,Latvia,LV,74.66,108.94,89.85,85.28,entsoe.eu
2024-05-21,Latvia,LV,71.93,102.38,89.46,84.22,entsoe.eu
2024-05-22,Latvia,LV,51.52,86.69,93.18,89.33,entsoe.eu
2024-05-23,Latvia,LV,54.44,93.06,93.57,89.87,entsoe.eu
2024-05-24,Latvia,LV,62.13,103.55,92.62,87.99,entsoe.eu
2024-05-25,Latvia,LV,69.16,113.32,91.75,85.47,entsoe.eu
2024-05-26,Latvia,LV,59.53,104.43,92.7,87.24,entsoe.eu
2024-05-27,Latvia,LV,54.28,97.85,93.38,86.79,entsoe.eu
2024-05-28,Latvia,LV,65.83,109.46,92.12,85.2,entsoe.eu
2024-05-29,Latvia,LV,117.62,166.28,86.47,78.61,entsoe.eu
2024-05-30,Latvia,LV,110.14,161.09,87.19,79.83,entsoe.eu
2024-05-31,Latvia,LV,82.63,128.73,90.4,83.04,entsoe.eu
2024-06-01,Latvia,LV,94.34,139.24,87.96,78.69,entsoe.eu
2024-06-02,Latvia,LV,88.13,134.41,89.8,82.8,entsoe.eu
2024-06-03,Latvia,LV,85.23,126.78,89.49,82.11,entsoe.eu
2024-06-04,Latvia,LV,87.55,134.86,88.14,80.5,entsoe.eu
2024-06-05,Latvia,LV,110.66,157.51,85.92,78.83,entsoe.eu
2024-06-06,Latvia,LV,83.24,127.74,89.67,82.31,entsoe.eu
2024-06-07,Latvia,LV,105.17,153.42,87.15,78.47,entsoe.eu
2024-06-08,Latvia,LV,53.72,98.02,92.99,87.53,entsoe.eu
2024-06-09,Latvia,LV,82.2,126.31,88.79,82.27,entsoe.eu
2024-06-10,Latvia,LV,87.78,134.8,87.77,80.49,entsoe.eu
2024-06-11,Latvia,LV,73.29,122.75,90.57,83.42,entsoe.eu
2024-06-12,Latvia,LV,82.67,129.52,90.6,82.05,entsoe.eu
2024-06-13,Latvia,LV,122.05,170.81,85.24,76.79,entsoe.eu
2024-06-14,Latvia,LV,101.37,145.85,84.82,74.68,entsoe.eu
2024-06-15,Latvia,LV,90.55,127.64,85.9,78.73,entsoe.eu
2024-06-16,Latvia,LV,120.27,161.11,82.55,73.48,entsoe.eu
2024-06-17,Latvia,LV,97.82,147.03,83.61,74.04,entsoe.eu
2024-06-18,Latvia,LV,138.63,181.57,81.25,72.66,entsoe.eu
2024-06-19,Latvia,LV,129.82,171.37,82.94,74.73,entsoe.eu
2024-06-20,Latvia,LV,122.77,160.3,82.35,73.38,entsoe.eu
2024-06-21,Latvia,LV,114.63,157.73,84.8,76.12,entsoe.eu
2024-06-22,Latvia,LV,112.05,154.27,84.42,74.51,entsoe.eu
2024-06-23,Latvia,LV,167.3,217.6,77.51,65.15,entsoe.eu
2024-06-24,Latvia,LV,155.2,201.95,78.67,67.09,entsoe.eu
2024-06-25,Latvia,LV,95.46,143.71,86.3,78.44,entsoe.eu
2024-06-26,Latvia,LV,90.57,138.49,86.56,77.95,entsoe.eu
2024-06-27,Latvia,LV,92.42,137.63,87.4,79.78,entsoe.eu
2024-06-28,Latvia,LV,89.85,130.48,88.03,81.35,entsoe.eu
2024-06-29,Latvia,LV,89.26,131.94,87.82,80.04,entsoe.eu
2024-06-30,Latvia,LV,70.17,112.17,90.69,85.21,entsoe.eu
2024-07-01,Latvia,LV,91.78,131.49,87.2,79.27,entsoe.eu
2024-07-02,Latvia,LV,125.5,169.14,84.06,75.51,entsoe.eu
2024-07-03,Latvia,LV,119.87,167.76,81.08,72.89,entsoe.eu
2024-07-04,Latvia,LV,140.86,184.74,78.09,68.44,entsoe.eu
2024-07-05,Latvia,LV,82.04,115.08,87.57,80.35,entsoe.eu
2024-07-06,Latvia,LV,78.57,108.3,86.66,77.58,entsoe.eu
2024-07-07,Latvia,LV,113.53,142.86,80.55,69.33,entsoe.eu
2024-07-08,Latvia,LV,150.19,199.47,68.65,62.12,entsoe.eu
2024-07-09,Latvia,LV,172.64,219.67,68.1,59.1,entsoe.eu
2024-07-10,Latvia,LV,145.19,177.93,79.24,67.38,entsoe.eu
2024-07-11,Latvia,LV,260.59,298.18,64.43,52.63,entsoe.eu
2024-07-12,Latvia,LV,240.43,291.4,60.21,51.47,entsoe.eu
2024-07-13,Latvia,LV,152.69,185.39,78.19,65.41,entsoe.eu
2024-07-14,Latvia,LV,146.06,179.44,79.06,66.57,entsoe.eu
2024-07-15,Latvia,LV,177.37,220.08,69.77,59.28,entsoe.eu
2024-07-16,Latvia,LV,253.77,308.87,55.95,47.17,entsoe.eu
2024-07-17,Latvia,LV,242.74,300.22,57.09,49.2,entsoe.eu
2024-07-18,Latvia,LV,215.88,269.65,63.64,55.02,entsoe.eu
2024-07-19,Latvia,LV,139.15,174.46,79.4,66.44,entsoe.eu
2024-07-20,Latvia,LV,174.76,207.73,73.36,57.96,entsoe.eu
2024-07-21,Latvia,LV,184.93,222.79,70.51,54.35,entsoe.eu
2024-07-22,Latvia,LV,215.69,279.56,52.82,45.49,entsoe.eu
2024-07-23,Latvia,LV,230.71,308.15,45.9,40.18,entsoe.eu
2024-07-24,Latvia,LV,250.81,341.59,37.4,33.65,entsoe.eu
2024-07-25,Latvia,LV,235.1,324.07,41.16,37.56,entsoe.eu
2024-07-26,Latvia,LV,194.08,267.88,55.46,49.56,entsoe.eu
2024-07-27,Latvia,LV,153.89,201.29,77.67,63.48,entsoe.eu
2024-07-28,Latvia,LV,109.94,152.1,84.06,72.14,entsoe.eu
2024-07-29,Latvia,LV,85.35,121.65,87.73,78.33,entsoe.eu
2024-07-30,Latvia,LV,104.45,143.34,84.87,73.01,entsoe.eu
2024-07-31,Latvia,LV,98.68,138.47,85.9,75.16,entsoe.eu
2024-08-01,Latvia,LV,121.88,164.04,82.74,69.99,entsoe.eu
2024-08-02,Latvia,LV,115.47,157.52,83.84,71.97,entsoe.eu
2024-08-03,Latvia,LV,106.7,151.64,84.01,69.17,entsoe.eu
2024-08-04,Latvia,LV,109.43,158.55,83.52,68.92,entsoe.eu
2024-08-05,Latvia,LV,166.56,225.69,67.99,57.48,entsoe.eu
2024-08-06,Latvia,LV,185.82,245.81,61.7,51.82,entsoe.eu
2024-08-07,Latvia,LV,182.98,247.91,60.95,52.72,entsoe.eu
2024-08-08,Latvia,LV,168.89,229.32,66.8,58.66,entsoe.eu
2024-08-09,Latvia,LV,130.63,167.17,80.63,70.32,entsoe.eu
2024-08-10,Latvia,LV,81.38,116.46,85.89,75.94,entsoe.eu
2024-08-11,Latvia,LV,81.59,117.71,86.31,77.39,entsoe.eu
2024-08-12,Latvia,LV,41.68,79.45,93.22,85.53,entsoe.eu
2024-08-13,Latvia,LV,57.53,98.98,91.7,83.51,entsoe.eu
2024-08-14,Latvia,LV,113.9,171.68,77.95,71.56,entsoe.eu
2024-08-15,Latvia,LV,150.79,218.76,65.19,59.18,entsoe.eu
2024-08-16,Latvia,LV,170.67,236.34,62.48,55.57,entsoe.eu
2024-08-17,Latvia,LV,198.2,265.11,58.7,49.76,entsoe.eu
2024-08-18,Latvia,LV,191.24,257.09,60.37,51.89,entsoe.eu
2024-08-19,Latvia,LV,204.77,274.5,56.5,49.37,entsoe.eu
2024-08-20,Latvia,LV,181.64,247.83,62.94,55.38,entsoe.eu
2024-08-21,Latvia,LV,173.62,239.13,64.4,57.4,entsoe.eu
2024-08-22,Latvia,LV,148.11,212.06,69.22,63.7,entsoe.eu
2024-08-23,Latvia,LV,150.61,214.76,68.84,63.58,entsoe.eu
2024-08-24,Latvia,LV,122.91,185.33,70.75,66.86,entsoe.eu
2024-08-25,Latvia,LV,142.5,204.05,67.45,63.92,entsoe.eu
2024-08-26,Latvia,LV,185.15,253.86,60.18,54.33,entsoe.eu
2024-08-27,Latvia,LV,185.48,255.86,58.85,53.31,entsoe.eu
2024-08-28,Latvia,LV,162.78,231.3,63.38,57.93,entsoe.eu
2024-08-29,Latvia,LV,159.53,225.22,64.88,59.24,entsoe.eu
2024-08-30,Latvia,LV,163.31,231.13,63.48,57.99,entsoe.eu
2024-08-31,Latvia,LV,189.52,260.46,61.08,53.69,entsoe.eu
2024-09-01,Latvia,LV,187.75,259.1,60.16,54.38,entsoe.eu
2024-09-02,Latvia,LV,210.4,280.59,57.33,51.66,entsoe.eu
2024-09-03,Latvia,LV,244.89,315.74,54.2,48.11,entsoe.eu
2024-09-04,Latvia,LV,184.38,250.69,62.3,56.31,entsoe.eu
2024-09-05,Latvia,LV,160.71,221.89,66.85,59.11,entsoe.eu
2024-09-06,Latvia,LV,159.41,216.65,68.79,57.24,entsoe.eu
2024-09-07,Latvia,LV,113.04,169.08,73.21,60.76,entsoe.eu
2024-09-08,Latvia,LV,125.08,183.99,70.56,59.97,entsoe.eu
2024-09-09,Latvia,LV,105.34,157.92,74.41,66.64,entsoe.eu
2024-09-10,Latvia,LV,117.2,173.37,71.91,62.16,entsoe.eu
2024-09-11,Latvia,LV,138.79,194.86,67.48,56.78,entsoe.eu
2024-09-12,Latvia,LV,221.04,288.06,54.88,47.25,entsoe.eu
2024-09-13,Latvia,LV,229.21,303.18,53.76,48.16,entsoe.eu
2024-09-14,Latvia,LV,199.79,256.61,62.6,50.93,entsoe.eu
2024-09-15,Latvia,LV,181.48,243.68,64.41,56.23,entsoe.eu
2024-09-16,Latvia,LV,182.38,248.78,63.09,55.79,entsoe.eu
2024-09-17,Latvia,LV,199.39,263.96,62.15,53.85,entsoe.eu
2024-09-18,Latvia,LV,197.81,254.18,62.35,50.73,entsoe.eu
2024-09-19,Latvia,LV,192.29,252.0,63.94,52.72,entsoe.eu
2024-09-20,Latvia,LV,187.35,248.83,63.15,52.92,entsoe.eu
2024-09-21,Latvia,LV,186.95,236.62,66.91,52.36,entsoe.eu
2024-09-22,Latvia,LV,202.87,270.9,61.03,52.33,entsoe.eu
2024-09-23,Latvia,LV,191.11,251.92,62.53,53.09,entsoe.eu
2024-09-24,Latvia,LV,172.04,222.62,67.59,55.81,entsoe.eu
2024-09-25,Latvia,LV,164.8,207.94,68.11,55.62,entsoe.eu
2024-09-26,Latvia,LV,170.0,217.74,67.72,55.94,entsoe.eu
2024-09-27,Latvia,LV,147.43,197.49,70.51,63.34,entsoe.eu
2024-09-28,Latvia,LV,155.96,207.47,70.85,63.6,entsoe.eu
2024-09-29,Latvia,LV,200.91,255.87,60.27,47.43,entsoe.eu
2024-09-30,Latvia,LV,201.75,264.55,60.35,50.41,entsoe.eu
2024-10-01,Latvia,LV,218.23,273.94,58.62,46.25,entsoe.eu
2024-10-02,Latvia,LV,303.46,379.5,43.75,35.83,entsoe.eu
2024-10-03,Latvia,LV,311.74,380.55,44.09,35.69,entsoe.eu
2024-10-04,Latvia,LV,237.14,300.49,52.39,41.62,entsoe.eu
2024-10-05,Latvia,LV,242.73,315.99,48.98,40.22,entsoe.eu
2024-10-06,Latvia,LV,172.82,226.33,65.79,51.34,entsoe.eu
2024-10-07,Latvia,LV,226.52,300.3,49.42,40.69,entsoe.eu
2024-10-08,Latvia,LV,162.33,207.17,69.51,56.58,entsoe.eu
2024-10-09,Latvia,LV,95.38,119.59,83.53,68.02,entsoe.eu
2024-10-10,Latvia,LV,88.98,117.44,85.44,70.59,entsoe.eu
2024-10-11,Latvia,LV,83.14,115.23,86.12,69.67,entsoe.eu
2024-10-12,Latvia,LV,108.86,150.6,84.82,71.48,entsoe.eu
2024-10-13,Latvia,LV,108.31,149.96,84.26,70.13,entsoe.eu
2024-10-14,Latvia,LV,191.92,252.18,67.83,51.7,entsoe.eu
2024-10-15,Latvia,LV,143.35,191.73,76.09,59.74,entsoe.eu
2024-10-16,Latvia,LV,122.07,171.14,80.97,67.41,entsoe.eu
2024-10-17,Latvia,LV,82.55,124.4,87.62,74.62,entsoe.eu
2024-10-18,Latvia,LV,36.12,77.48,93.02,79.57,entsoe.eu
2024-10-19,Latvia,LV,34.82,78.38,92.27,79.63,entsoe.eu
2024-10-20,Latvia,LV,50.04,97.51,89.03,76.67,entsoe.eu
2024-10-21,Latvia,LV,97.24,151.02,81.14,71.58,entsoe.eu
2024-10-22,Latvia,LV,143.38,202.31,73.89,63.97,entsoe.eu
2024-10-23,Latvia,LV,83.95,123.46,87.68,74.99,entsoe.eu
2024-10-24,Latvia,LV,153.63,207.69,76.75,63.02,entsoe.eu
2024-10-25,Latvia,LV,190.29,239.41,75.34,59.27,entsoe.eu
2024-10-26,Latvia,LV,224.78,280.64,70.75,51.92,entsoe.eu
2024-10-27,Latvia,LV,195.63,241.22,74.88,58.71,entsoe.eu
2024-10-28,Latvia,LV,129.62,178.54,78.51,66.25,entsoe.eu
2024-10-29,Latvia,LV,196.73,258.7,62.35,51.63,entsoe.eu
2024-10-30,Latvia,LV,67.76,104.59,88.57,74.35,entsoe.eu
2024-10-31,Latvia,LV,58.65,98.51,91.14,80.76,entsoe.eu
2024-11-01,Latvia,LV,37.61,74.71,92.93,83.9,entsoe.eu
2024-11-02,Latvia,LV,32.57,73.46,92.61,81.77,entsoe.eu
2024-11-03,Latvia,LV,31.09,69.24,93.95,82.69,entsoe.eu
2024-11-04,Latvia,LV,141.02,204.26,69.55,58.59,entsoe.eu
2024-11-05,Latvia,LV,185.14,254.12,61.78,50.75,entsoe.eu
2024-11-06,Latvia,LV,190.61,261.82,59.97,47.39,entsoe.eu
2024-11-07,Latvia,LV,205.56,279.34,57.36,45.63,entsoe.eu
2024-11-08,Latvia,LV,215.64,293.49,54.37,44.23,entsoe.eu
2024-11-09,Latvia,LV,202.39,278.21,56.51,44.53,entsoe.eu
2024-11-10,Latvia,LV,203.7,280.13,57.97,43.95,entsoe.eu
2024-11-11,Latvia,LV,224.78,305.53,51.98,40.63,entsoe.eu
2024-11-12,Latvia,LV,280.58,367.47,38.36,29.84,entsoe.eu
2024-11-13,Latvia,LV,228.92,301.47,53.15,44.85,entsoe.eu
2024-11-14,Latvia,LV,165.74,230.2,63.93,55.21,entsoe.eu
2024-11-15,Latvia,LV,80.78,125.85,88.45,76.75,entsoe.eu
2024-11-16,Latvia,LV,48.27,85.55,90.76,77.53,entsoe.eu
2024-11-17,Latvia,LV,62.63,100.14,90.42,82.42,entsoe.eu
2024-11-18,Latvia,LV,128.73,180.12,79.8,74.32,entsoe.eu
2024-11-19,Latvia,LV,193.55,262.11,60.58,56.25,entsoe.eu
2024-11-20,Latvia,LV,175.14,247.89,58.73,56.22,entsoe.eu
2024-11-21,Latvia,LV,182.08,256.67,57.79,54.97,entsoe.eu
2024-11-22,Latvia,LV,186.33,263.46,55.37,51.37,entsoe.eu
2024-11-23,Latvia,LV,102.69,150.65,86.22,74.0,entsoe.eu
2024-11-24,Latvia,LV,101.71,141.13,86.45,72.77,entsoe.eu
2024-11-25,Latvia,LV,82.71,121.32,88.93,77.92,entsoe.eu
2024-11-26,Latvia,LV,147.94,207.75,69.89,60.69,entsoe.eu
2024-11-27,Latvia,LV,207.67,289.18,53.15,42.8,entsoe.eu
2024-11-28,Latvia,LV,199.7,277.94,55.72,49.0,entsoe.eu
2024-11-29,Latvia,LV,186.54,259.35,58.49,50.25,entsoe.eu
2024-11-30,Latvia,LV,106.84,151.76,85.5,70.89,entsoe.eu
2024-12-01,Latvia,LV,86.67,128.99,87.71,73.74,entsoe.eu
2024-12-02,Latvia,LV,103.87,148.96,83.29,72.17,entsoe.eu
2024-12-03,Latvia,LV,204.41,265.21,60.44,51.83,entsoe.eu
2024-12-04,Latvia,LV,257.49,335.67,42.75,37.36,entsoe.eu
2024-12-05,Latvia,LV,196.75,259.89,56.98,48.92,entsoe.eu
2024-12-06,Latvia,LV,194.59,244.78,67.7,55.93,entsoe.eu
2024-12-07,Latvia,LV,248.64,313.89,53.75,40.69,entsoe.eu
2024-12-08,Latvia,LV,230.31,299.08,52.12,40.55,entsoe.eu
2024-12-09,Latvia,LV,223.49,294.49,52.49,45.23,entsoe.eu
2024-12-10,Latvia,LV,266.93,338.31,46.98,37.81,entsoe.eu
2024-12-11,Latvia,LV,270.6,334.65,49.8,42.8,entsoe.eu
2024-12-12,Latvia,LV,309.22,377.94,45.3,38.89,entsoe.eu
2024-12-13,Latvia,LV,191.11,257.36,56.78,51.7,entsoe.eu
2024-12-14,Latvia,LV,88.14,121.6,85.35,72.08,entsoe.eu
2024-12-15,Latvia,LV,83.37,120.97,86.49,74.72,entsoe.eu
2024-12-16,Latvia,LV,61.26,96.0,89.5,80.48,entsoe.eu
2024-12-17,Latvia,LV,113.93,162.5,79.5,75.09,entsoe.eu
2024-12-18,Latvia,LV,171.13,235.26,61.21,56.0,entsoe.eu
2024-12-19,Latvia,LV,68.24,106.17,87.3,79.86,entsoe.eu
2024-12-20,Latvia,LV,67.82,108.83,87.67,82.01,entsoe.eu
2024-12-21,Latvia,LV,51.85,93.95,89.57,82.96,entsoe.eu
2024-12-22,Latvia,LV,83.7,122.34,85.21,76.93,entsoe.eu
2024-12-23,Latvia,LV,169.03,220.12,72.33,57.69,entsoe.eu
2024-12-24,Latvia,LV,137.41,182.2,77.68,64.02,entsoe.eu
2024-12-25,Latvia,LV,55.46,89.47,89.66,79.65,entsoe.eu
2024-12-26,Latvia,LV,113.4,156.99,80.57,72.25,entsoe.eu
2024-12-27,Latvia,LV,205.29,273.79,56.82,53.29,entsoe.eu
2024-12-28,Latvia,LV,235.53,296.81,62.11,54.55,entsoe.eu
2024-12-29,Latvia,LV,97.37,135.99,85.64,79.18,entsoe.eu
2024-12-30,Latvia,LV,73.07,114.12,87.68,82.69,entsoe.eu
2024-12-31,Latvia,LV,87.44,132.14,85.79,81.09,entsoe.eu
2021-01-01,Lithuania,LT,243.16,332.29,43.87,31.68,entsoe.eu
2021-01-02,Lithuania,LT,251.96,338.17,42.17,31.4,entsoe.eu
2021-01-03,Lithuania,LT,196.95,277.6,50.55,34.01,entsoe.eu
2021-01-04,Lithuania,LT,216.91,294.03,51.6,39.65,entsoe.eu
2021-01-05,Lithuania,LT,232.78,309.09,50.96,41.48,entsoe.eu
2021-01-06,Lithuania,LT,233.66,314.42,46.86,35.73,entsoe.eu
2021-01-07,Lithuania,LT,335.02,429.53,31.42,25.86,entsoe.eu
2021-01-08,Lithuania,LT,337.41,437.28,25.36,20.65,entsoe.eu
2021-01-09,Lithuania,LT,295.44,392.36,30.02,21.2,entsoe.eu
2021-01-10,Lithuania,LT,254.46,341.79,38.67,25.57,entsoe.eu
2021-01-11,Lithuania,LT,180.8,250.9,60.14,48.49,entsoe.eu
2021-01-12,Lithuania,LT,195.91,267.46,55.23,44.84,entsoe.eu
2021-01-13,Lithuania,LT,208.69,282.82,57.72,44.4,entsoe.eu
2021-01-14,Lithuania,LT,243.51,321.13,53.96,44.19,entsoe.eu
2021-01-15,Lithuania,LT,310.22,396.06,43.5,35.77,entsoe.eu
2021-01-16,Lithuania,LT,267.22,349.05,47.9,35.63,entsoe.eu
2021-01-17,Lithuania,LT,251.03,337.91,42.83,28.07,entsoe.eu
2021-01-18,Lithuania,LT,247.62,324.47,55.01,43.2,entsoe.eu
2021-01-19,Lithuania,LT,241.86,321.38,52.16,40.42,entsoe.eu
2021-01-20,Lithuania,LT,176.94,245.2,64.03,52.11,entsoe.eu
2021-01-21,Lithuania,LT,160.89,228.85,64.58,54.17,entsoe.eu
2021-01-22,Lithuania,LT,155.35,222.67,64.97,53.73,entsoe.eu
2021-01-23,Lithuania,LT,244.44,326.64,43.49,32.99,entsoe.eu
2021-01-24,Lithuania,LT,230.21,313.6,45.26,32.97,entsoe.eu
2021-01-25,Lithuania,LT,271.95,361.9,40.5,31.08,entsoe.eu
2021-01-26,Lithuania,LT,269.42,356.46,41.61,33.98,entsoe.eu
2021-01-27,Lithuania,LT,262.91,352.62,39.95,33.89,entsoe.eu
2021-01-28,Lithuania,LT,251.8,340.41,43.44,34.14,entsoe.eu
2021-01-29,Lithuania,LT,280.27,373.12,37.47,29.11,entsoe.eu
2021-01-30,Lithuania,LT,248.21,334.52,41.24,29.67,entsoe.eu
2021-01-31,Lithuania,LT,285.06,373.84,40.77,32.64,entsoe.eu
2021-02-01,Lithuania,LT,300.53,391.25,38.01,34.02,entsoe.eu
